company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,region_code,okved_main,authorized_capital
7718965329,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",1147746064300,survived,,77.0,68.32.1,
6317067012,"ООО ""НК ""ДЕЛЬТА-НАФТА""",1066317035080,survived,,11.0,06.10.1,117461636.0
9105012465,"ООО ""РЕГИОНАЛЬНАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",1159102071754,survived,,91.0,68.32.1,40000.0
2376004271,"МУП ""ТЭК КРЫМСКОГО РАЙОНА""",1212300047662,survived,,23.0,35.30.14,106600000.0
3906384873,"ООО ""МНОГОКВАРТИРНЫЙ ДОМ ПЕРСПЕКТИВА""",1193926014435,survived,,39.0,68.32.1,11000.0
7817031418,"АО ""ИТЗ""",1027808751849,survived,,78.0,24.20.2,1537863168.0
1435241490,"ООО УК ""АКВЕДУК""",1111435005714,survived,,14.0,68.32.1,20000.0
7206042208,"МУП ""ТУРТАССКОЕ КП""",1157232023046,survived,,72.0,35.30.11,8632200.0
2463068923,"ООО УК ""АВЕНСИС""",1042402219408,survived,,24.0,68.32.1,10000.0
6623140695,"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОРНОУРАЛЬСКАЯ ТЕПЛОСНАБЖАЮЩАЯ КОМПАНИЯ""",1226600030579,survived,,66.0,35.30.14,500000.0
0261052839,"ООО ""УК ЛУЧШИЙ ГОРОД""",1210200057858,survived,,2.0,68.32,12500.0
3444071739,"ТСЖ ""КВАРТАЛ 42-Б-ПРИМ""",1023403450157,survived,,34.0,68.32.1,
3441041479,"ООО УК ""ПРЕОБРАЖЕНИЕ""",1113459002656,survived,,34.0,68.32.1,10000.0
1840040787,"ООО ""УК ГАРАНТСЕРВИС""",1151840006284,survived,,18.0,68.32.1,10000.0
7731288482,"ГБУ ""ЖИЛИЩНИК РАЙОНА ФИЛИ-ДАВЫДКОВО""",1157746682610,survived,,77.0,68.32.1,
7743911736,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЗАПАДНОЕ ДЕГУНИНО""",5137746252727,survived,,77.0,68.32.1,
7725136315,"ООО ""ТД ЕПК""",1027700136859,survived,,77.0,46.90,6000000.0
7704871840,"АО ""КАРШЕРИНГ""",1147746934972,survived,,77.0,62.02.1,500000.0
7709963597,"ООО ""ГРС""",5147746155750,survived,,77.0,82.99,51000000.0
3510008411,"МУП ""КАДУЙ ТЕПЛОСЕТЬ""",1103536000193,survived,,35.0,35.30.3,105000.0
3909001053,"НГМУП""ТЕПЛОСЕТЬ""",1093914001290,survived,,39.0,35.30.14,99506872.0
5011025214,"МУП КХ ""ЕГОРЬЕВСКИЕ ИНЖЕНЕРНЫЕ СЕТИ""",1055002010172,survived,,50.0,35.30.14,1142538643.0
2463231344,"ООО УК ""ОКТЯБРЬСКАЯ-КРАСНОЯРСК""",1112468056249,survived,,24.0,68.32.1,30000.0
3703023543,"ООО ""ТСК""",1203700000976,survived,,37.0,35.30.14,10000.0
3459009652,"ТСН ""НВФ-37А""",1143443010590,survived,,34.0,68.32.1,
7724297990,"АССОЦИАЦИЯ ""АРХИТЕКТУРНОЕ НАСЛЕДИЕ""",1097799004577,survived,,77.0,94.12,
3403022612,"МП ""ЕРЗОВСКОЕ""",1073455001146,survived,,34.0,35.30.14,73232222.0
0278100590,"ООО УК ""КД""",1040204594506,survived,,2.0,68.32,10000.0
3443074166,"ТСН (ЖИЛЬЯ) ""КВАРТАЛ 122""",1063400027877,survived,,34.0,68.32.1,
7728848617,"ГБУ ""ЖИЛИЩНИК РАЙОНА АКАДЕМИЧЕСКИЙ""",1137746572303,survived,,77.0,68.32.1,
2536100593,"МУПВ ""ЦЕНТРАЛЬНЫЙ""",1022501283023,survived,,25.0,68.32.1,3032000.0
7701054053,СРО АСО ПОСО,1097799011177,survived,,77.0,94.12,
7727846494,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЗЮЗИНО""",5147746240417,survived,,77.0,68.32.1,
7733904240,"ГБУ ""ЖИЛИЩНИК РАЙОНА СЕВЕРНОЕ ТУШИНО""",5147746421169,survived,,77.0,68.32.1,
7743894047,"ГБУ ""ЖИЛИЩНИК РАЙОНА ХОВРИНО""",1137746573733,survived,,77.0,68.32.1,
7708803304,"ГБУ ""ЖИЛИЩНИК КРАСНОСЕЛЬСКОГО РАЙОНА""",5137746187541,survived,,77.0,68.32.1,
3441034295,"ЖСК ""СТАРТ-2""",1083459003583,survived,,34.0,68.32.1,
3435140538,"ООО ""УК КОНТУР""",1213400001957,survived,,34.0,68.32,10000.0
1903018184,"ООО ""ЖЭУ-1""",1081903000520,survived,,19.0,68.32.1,10000.0
3702724352,"ООО ""КОМСТАР""",1143702006910,survived,,37.0,68.32.1,10000.0
6950195736,"ООО ""ЭНЕРГОАЛЬЯНС""",1166952066016,survived,,69.0,35.30.14,10000.0
3444273397,"ООО ""УК ""ЦЕНТРВОЛГА""",1193443015567,survived,,34.0,68.32,100000.0
7731112390,"ООО ""САМОЛЕТ-СЕРВИС""",1157746068281,survived,,77.0,68.32.1,10000.0
0707020690,"МУП ""ВОДРЕСУРС""",1210700003029,survived,,7.0,36.00.1,100000.0
2901302988,"ООО ""УК ""СОЮЗ""",1202900005648,survived,,29.0,68.32.1,20000.0
6913006959,МП ЖКХ ЗАТО СОЛНЕЧНЫЙ,1026901809538,survived,,69.0,68.32.1,
1510018279,"ООО ""АЛАНИЯДОРСТРОЙ""",1171513006983,survived,,15.0,81.21,100000.0
5262387925,"ГКУ НО ""НЦЗН""",1225200032573,survived,,52.0,78.10,
1402025247,"ООО ""УК ""СПЕЦКОМСЕРВИС""",1191447013273,survived,,14.0,68.32.1,10000.0
3448046846,"ООО ""ЖЭУ-30""",1093461001490,survived,,34.0,68.32.1,40000.0
0274941480,"ООО ""КОАЛИЦИЯ""",1180280064843,survived,,2.0,68.32,10000.0
6901086759,"ООО УК ""ЗАСТАВА""",1056900140263,survived,,69.0,68.32,10000.0
5044091205,"ООО ""УК НОВОМОСКОВСКОГО ОКРУГА ""УЮТНЫЙ ДОМ""",1145044001904,survived,,77.0,68.32.1,12500.0
7734715220,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЩУКИНО""",5137746235611,survived,,77.0,68.32.1,
6915000938,"ОАО ""ПОЖТЕХНИКА""",1026901915369,survived,,69.0,29.10.5,
7715488815,"ГБУ ""ЖИЛИЩНИК РАЙОНА БИБИРЕВО""",1157746499415,survived,,77.0,68.32.1,
1102080110,"МУП ""УХТАСЕРВИС""",1181101000112,survived,,11.0,68.32.1,1700000.0
0278909712,"ООО ""ГОРОДСКАЯ УПРАВЛЯЮЩАЯ КОМПАНИЯ""",1150280060743,survived,,2.0,68.32.1,10000.0
3255520690,"ООО ""СЦБ""",1123256018995,survived,,32.0,68.32.1,30000.0
3816028260,"ООО ""КОММУНАЛЬНЫЕ СИСТЕМЫ ГОРОДА ТУЛУНА""",1173850010938,survived,,38.0,35.30.14,10000.0
3704006100,"ООО УК ""КОМФОРТ- СЕРВИС""",1113704000915,survived,,37.0,68.32,450000.0
3025003760,"ООО ""ЭКОПРОДУКТ""",1123025001934,survived,,30.0,46.33,11000.0
1505005556,"ГБУЗ ""АЛАГИРСКАЯ ЦРБ"" МЗ РСО-А",1021500823849,survived,,15.0,86.10,
4345521957,"ООО УПРАВЛЯЮЩАЯ КОМПАНИЯ ""ПЛАН""",1224300008998,survived,,43.0,68.32.1,40000.0
3702202980,"ООО ""НТС""",1183702014165,survived,,37.0,35.30,10000.0
6950243877,"ООО УК ""МИР""",1206900011670,survived,,69.0,68.32.1,10000.0
6950259997,"ООО ""ВАШ ДОМ""",1226900005947,survived,,69.0,68.32.1,10000.0
6621011743,"АРТЕЛЬ СТАРАТЕЛЕЙ ""НЕВЬЯНСКИЙ ПРИИСК""",1069621003132,survived,,66.0,07.29.4,115000.0
5074046552,"ООО ""УК ""ШИШКИН ЛЕС""",1125074002899,survived,,77.0,68.32.1,40000.0
1828027910,"МУП ""ТС""",1161832056473,survived,,18.0,35.30.14,19981000.0
2463106015,"ООО ""УК СЕРВИС-ГРАД""",1172468002695,survived,,24.0,68.32.1,10000.0
3459079314,"ООО УК ""ВОЛЖСКИЙ КРАЙ""",1193443011893,survived,,34.0,68.32,10000.0
5190083562,"ООО ""СЕВЖИЛСЕРВИС""",1205100002227,survived,,51.0,68.32,10000.0
0274109779,"ООО ""ДРУЖБА""",1060274009597,survived,,2.0,68.32,10000.0
7720315293,"ООО ""УК М. Р-Н ""СОКОЛИНАЯ ГОРА""",1157746843561,survived,,77.0,68.32.1,615700.0
1400004509,"ООО ""ДСК""",1221400000964,survived,,14.0,68.32.1,20000.0
5638029384,"МП ""ЧКАЛОВ - СЕРВИС"" МО ЧКАЛОВСКИЙ СЕЛЬСОВЕТ",1065638002836,survived,,56.0,35.30.3,100000.0
5105032707,"МУП ""КИЛЬДИНСТРОЙ""",1135105000975,survived,,51.0,35.30.14,463606.0
1435309205,"ООО ""ЖКХ ""АЛЬТЕРНАТИВА""""",1161447057969,survived,,14.0,35.30.14,10000.0
2232009575,"МУП АЛТАЙСКОГО СЕЛЬСОВЕТА ""АЛТАЙСКИЙ КОММУНАЛЬЩИК""",1092203001330,survived,,22.0,38.11,352797.0
2348042660,"МУП ""ККС""",1212300011912,survived,,23.0,36.00.1,100000.0
6910015306,"МУП ""ГОРОДСКОЕ ХОЗЯЙСТВО""",1056908025437,survived,,69.0,35.30.14,702000.0
3428983022,"ТСН ""ВОДСТРОЕВЕЦ""",1033400714995,survived,,34.0,68.32.2,
3407110309,"МУП ""ЛИНЕВСКИЙ КОММУНАЛЬНЫЙ КОМПЛЕКС""",1083453000850,survived,,34.0,35.30.14,186000.0
7816223580,"ООО ""СКАЙНЭТ""",1037835054190,survived,,78.0,61.10.3,10000.0
7810919204,"ООО ""ДЖИДЭЛ""",1217800077219,survived,,78.0,77.11,1010000.0
7714981136,"ООО ""СНЕЖОК+ААА""",1177746256269,survived,,77.0,77.11,3333500.0
3310004593,"ООО ""УНИВЕРСАЛ СТРОЙ""",1053302717786,survived,,33.0,68.32,33000.0
3444109647,"ТСН ""ТСЖ ""КОМУС""",1033400336177,survived,,34.0,68.32.2,
6952316640,"ООО ""ИНКОМ ДОМ ТВЕРЬ""",1196952005447,survived,,69.0,68.32.1,10000.0
0272907028,"ООО ""ПЕРВАЯ УК""",1170280046232,survived,,2.0,68.31,10000.0
1903018089,"ООО ""ЖЭУ-7""",1081903000431,survived,,19.0,68.32.1,10000.0
7721818162,"ГБУ ""ЖИЛИЩНИК ВЫХИНО РАЙОНА ВЫХИНО-ЖУЛЕБИНО""",5137746246303,survived,,77.0,68.32.1,
0273917220,"ООО УК ""ЕДИНСТВО""",1170280077065,survived,,2.0,68.32,25000.0
7704799174,"ООО ""ОКС""",1127746012085,survived,,37.0,36.00.2,400000.0
3455051734,"МУП ""ЖКХ ГОРОДИЩЕНСКОГО РАЙОНА""",1163443051969,survived,,34.0,35.30.14,3215000.0
7730698817,"ГБУ ""ЖИЛИЩНИК РАЙОНА ФИЛЕВСКИЙ ПАРК""",5137746233048,survived,,77.0,68.32.1,
7715488540,"ГБУ ""ЖИЛИЩНИК БУТЫРСКОГО РАЙОНА""",1157746494938,survived,,77.0,68.32.1,
1103006630,"ООО ""ОРБИТАЛ""",1021100811203,survived,,11.0,47.11,10000.0
7704878309,"ГБУ ""ЖИЛИЩНИК РАЙОНА АРБАТ""",5147746267906,survived,,77.0,68.32.1,
7722329372,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЛЕФОРТОВО""",1157746494730,survived,,77.0,68.32.1,
3907210213,"ООО ""УК МИРАНДА""",1103925016876,survived,,39.0,68.32.1,20000.0
0902009354,"РГБУЗ ""КЦГРБ""",1020900777996,survived,,9.0,86.10,
7412014855,"МП ""ГОРКОМХОЗ""",1107412000838,survived,,74.0,36.00.1,120000.0
1015009745,"МБУ ЖКХ ""ПУДОЖСКОЕ""",1171001010564,survived,,10.0,81.10,
7725413488,"ООО ""РЕНТ КАБ""",5177746399672,survived,,77.0,49.41,10000.0
2311146895,"ООО УК ""КУБАНЬ""",1122311007697,survived,,23.0,68.32,10000.0
3433001000,"ГБУЗ ""ЧЕРНЫШКОВСКАЯ ЦРБ""",1023405966264,survived,,34.0,86.10,
7810307307,"ООО ""КТВ""",1037821120260,survived,,78.0,60.20,802000.0
4345484818,"ООО ""БЛАГО""",1184350012384,survived,,43.0,68.32.1,10000.0
6950244013,"ООО ""БАЗИС""",1206900011878,survived,,69.0,35.30,10000.0
2901172376,"ООО ""УК САДОВЫЙ РАЙОН""",1072901016726,survived,,29.0,68.32.1,20000.0
3428983840,"МУП ""ЖКХ СРЕДНЕАХТУБИНСКОГО РАЙОНА""",1043400664450,survived,,34.0,36.00.2,959771.0
3023021098,"ООО ""ЮЖНЫЙ РЕГИОН""",1183025005602,survived,,30.0,77.11,10000.0
6950229985,"ООО УК ""СЕВЕРО-ЗАПАД""",1196952008351,survived,,69.0,68.32.1,10000.0
9717015783,"ООО ""КОММУНАЛЬНЫЙ СЕРВИС""",1167746154916,survived,,77.0,68.32,50000.0
7723887901,"ООО ""УК ""ЖИЛИЩЕ""",5137746005799,survived,,77.0,68.32.1,20000.0
3525432133,"МКУ ""УКСИР""",1183525035792,survived,,35.0,52.21.29,
7727178374,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЧЕРЕМУШКИ""",1157746481133,survived,,77.0,68.32.1,
3702147426,"ООО ""ДВОРЯНКА""",1163702057837,survived,,37.0,68.32,19608.0
0107023995,"ООО ""ТАХТАМУКАЙРАЙВОДОКАНАЛ""",1130107000495,survived,,1.0,68.32,11000.0
1840042819,"ООО УК ""ДОМОФОНД""",1151840008352,survived,,18.0,68.32.1,10000.0
7723928805,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЮЖНОПОРТОВЫЙ""",5147746417320,survived,,77.0,68.32.1,
7743946810,"ГБУ ""ЖИЛИЩНИК РАЙОНА КОПТЕВО""",5147746368930,survived,,77.0,68.32.1,
7705874145,"ГБУ ""ЖИЛИЩНИК РАЙОНА ЗАМОСКВОРЕЧЬЕ""",5137746116646,survived,,77.0,68.32.1,
1103019252,"АО ""ВОРКУТАУГОЛЬ""",1021100807452,survived,,11.0,05.10.22,3504808.0
7704217370,"ООО ""ИНТЕРНЕТ РЕШЕНИЯ""",1027739244741,survived,,77.0,73.11.9,916184837.0
1101485963,"ГАУ РК ""ЦСПСК""",1031100431669,survived,,11.0,93.19,
1402023698,"ООО""УК ""ЛЕНИНСКИЙ""",1181447008280,survived,,14.0,68.32.1,10000.0
5609183938,"ООО ""ТЕПЛОСТРОЙ ПЛЮС""",1165658079300,survived,,56.0,35.30,10000.0
9725081726,"ООО ""ФОРМАТ""",1227700233419,survived,,77.0,41.20,1000000.0
2320180860,"ООО ""ГРИН-ВЭЙ""",1102366001605,survived,,23.0,68.32.1,20000.0
2901302219,"ООО ""РАЙОННЫЙ ВОДОКАНАЛ""",1202900004405,survived,,29.0,36.00.1,10000.0
2901201570,"ООО ""УК ""ПРОГРЕСС""",1102901002731,survived,,29.0,68.32.1,25000.0
2111002575,"МУП ЖКУ ""МАРИИНСКИЙ""",1172130017311,survived,,21.0,35.30.14,100000.0
2462216706,"ООО УК ""ВЕКТОР""",1112468032820,survived,,24.0,68.32.1,10000.0
6113014830,МП ЖКХ КАГАЛЬНИЦКОГО СЕЛЬСКОГО ПОСЕЛЕНИЯ,1026101067794,survived,,61.0,36.00.2,107000.0
3435440404,"СНТ ""КОММУНАЛЬНИК""",1023402022962,survived,,34.0,68.32.2,
3702615089,"ООО ""УК ""ЮТ""",1103702008937,survived,,37.0,68.32,40000.0
2464130726,"ООО ""УК ""УТИНЫЙ ПЛЕС""",1162468108714,survived,,24.0,68.32,10000.0
2901300405,"ООО ""УК ГИАЛИТ""",1202900001028,survived,,29.0,68.32.1,10000.0
2634103190,"ООО ""СЕМЬ-Я""",1182651015910,survived,,26.0,68.32.1,20000.0
3441028414,"ТСЖ ""ФЛОТИЛИИ-27""",1053477255589,survived,,34.0,68.32.1,
3435112273,"ООО ""ЭС""",1113435011800,survived,,34.0,68.32,50000.0
2320244666,"ООО УК ""ЭКСПЕРТ""",1162375057833,survived,,23.0,68.32,10000.0
7708275005,"ООО ""УК ""НИКА""",5157746124872,survived,,77.0,68.32.1,100000.0
6714004298,"ОГБУЗ ""СМОЛЕНСКАЯ ЦРБ""",1026701457375,survived,,67.0,86.10,
3305795519,"ООО ""УК ""ДОВЕРИЕ""",1163328059509,survived,,33.0,68.32,20000.0
6950157459,"ООО ""УК ДВП ЦЕНТР""",1126952025881,survived,,69.0,68.32.1,10000.0
6950236083,"ООО ""УК ""ЛУЧШИЙ ДОМ""",1196952018152,survived,,69.0,68.32,10000.0
5259047735,"АО ""ДК МОСКОВСКОГО РАЙОНА""",1055236075520,survived,,52.0,68.32.1,100000.0
3444273527,"ООО ""НОВЫЙ ДОМ""",1203400000275,survived,,92.0,68.32.1,10000.0
3459080119,"ООО ""УНИКОМ""",1203400001892,survived,,34.0,68.32.1,10000.0
3460017714,"ТСЖ ""РОДНОЙ ДОМ""",1143443024955,survived,,34.0,68.32.1,
3448045313,"ООО ""ПАРТНЕР""",1083461004395,survived,,34.0,68.32.1,20000.0
5048052077,"ГУП МО ""ЧЕХОВСКОЕ ЖКХ""",1035009950150,survived,,50.0,68.32.1,442647000.0
7713398637,"ГБУ ""ЖИЛИЩНИК БЕСКУДНИКОВСКОГО РАЙОНА""",1157746503815,survived,,77.0,68.32.1,
5001091458,"ООО ""ГРАНЕЛЬЖКХ""",1125001005700,survived,,50.0,68.32.1,10000.0
1402024860,"ООО ""УК ""РЭС""",1191447008312,survived,,14.0,68.32.1,10000.0
2367031470,"ООО ""МЕЧТА ЮГ""",1232300033778,survived,,23.0,68.32.1,10000.0
7838025743,"ООО ""АРИЯ ТВ""",1047833024029,survived,,78.0,61.1,1000000.0
3412302165,"МУП ""РАСПОПИНСКОЕ КХ""",1093455001034,survived,,34.0,36.00.2,118778.0
5044089069,"ООО ""ЭНЕРГОСИСТЕМЫ""",1135044003709,survived,,50.0,43.21,10000.0
2286004439,"МКП ХАБАРСКОГО РАЙОНА ""КОММУНАЛЬЩИК""",1212200024629,survived,,22.0,35.30.11,
7810204213,"ООО ""ОБИТ""",1037821038860,survived,,78.0,61.10.3,
2337034674,"ООО ""ВК""",1162337050204,survived,,23.0,37.00,19246000.0
1832040350,"ООО ""УК ""ЖРП-МАСТЕР""",1041800760825,survived,,18.0,68.32.1,10000.0
4101127829,"ООО ""ЭНЕРГОРЕСУРС-М""",1084101006131,survived,,41.0,68.32.1,11000.0
2463100542,"ООО ""КРАСЭЛЕКТРОСЕТЬ""",1162468066980,survived,,24.0,35.12,10000.0
1511026674,"ООО УК ""Т.С.Ж. ПЕРВЕНЕЦ""",1151511000244,survived,,15.0,68.32.1,10000.0
3460015918,"ООО ""УК ""ТЭРА""",1143443015781,survived,,34.0,68.32,10000.0
4345380329,"ООО ""УК ""ПАРИТЕТ""",1144345004902,survived,,43.0,68.32.1,50000.0
0277028260,"ООО ""СТРОЙКОМПЛЕКТ""",1030204440430,survived,,2.0,68.32.1,10000.0
5433107641,СФНЦА РАН,1025404349992,survived,,54.0,72.19,
7730239877,"АО ""ГКНПЦ ИМ. М.В. ХРУНИЧЕВА""",5177746220361,survived,,77.0,72.19,115064235000.0
7708737517,"АО ""ВРК-2""",1117746294126,survived,,77.0,68.20.29,8959972352.0
7810000499,"ООО ""ДЛ-ТРАНС""",1047855009960,survived,,78.0,49.4,10000.0
3233000866,"ООО ""КВАРЦ""",1023201102297,survived,,32.0,68.32,40000.0
8602288831,"ТСН ""САЙМОВСКИЙ""",1188617014475,survived,,86.0,68.32.1,
3456002659,"МП ""КОММУНАЛЬЩИК ФРОЛОВСКОГО РАЙОНА""",1153443025592,survived,,34.0,36.00.2,499000.0
6727002234,"ОГБУЗ ""ЯРЦЕВСКАЯ ЦРБ""",1026700979172,survived,,67.0,86.10,
3454006023,"МАУ КХ ""БЫКОВО""",1203400005775,survived,,34.0,36.00.2,
1903017342,"ООО ""СУЭК-ХАКАСИЯ""",1071903000773,survived,,19.0,05.10.23,2476135827.0
3311024144,"МУП ""ВОЗРОЖДЕНИЕ""",1193328001426,survived,,33.0,37.00,1000000.0
2311308063,"ООО УК ""ДОМУС""",1202300043098,survived,,23.0,35.30,10000.0
3338002420,"МУП ВЯЗНИКОВСКОГО РАЙОНА ""ФОНД""",1063338008854,survived,,33.0,35.30.14,15108141.0
2461032520,"ТСН ""СОСЕДИ""",1162468083315,survived,,24.0,68.32.1,
3435134076,"ООО УК ""ИМПУЛЬС""",1183443010277,survived,,34.0,68.32.1,10000.0
5818000497,"МУП ""КОНДОЛЬСКОЕ МПО ЖКХ""",1025800813708,survived,,58.0,36.00.2,11231000.0
4632267430,"ООО ""ДОМРУС""",1204600005521,survived,,46.0,68.32.1,10000.0
1840031172,"ООО ""АНК""",1141840008584,survived,,18.0,35.30,10000.0
2462048307,"ООО УК ""ТРИУМФ""",1162468087363,survived,,24.0,68.32.1,10000.0
6950211716,"ООО ""ЖУК""",1176952016735,survived,,69.0,68.32.1,10000.0
2311337579,"ООО УК ""ЖИЛИНТЕРСФЕРА""",1222300041842,survived,,23.0,68.32,10000.0
1105015581,"ООО ""ТЭК-ПЕЧОРА""",1031100741319,survived,,11.0,35.30.14,100000.0
3445127712,"ГБУ ВО ""УКС""",1123460005789,survived,,34.0,71.11.1,
9717078279,"ООО ""ПИК-КОМФОРТ СИРИУС""",1197746169675,survived,,77.0,68.32.1,2500000.0
7708725945,"ООО ""УК СЕРВИС 24""",1107746654058,survived,,77.0,68.32.1,100000.0
5407979646,"ООО ""СОВТЕХ СИБИРЬ""",1205400046191,survived,,54.0,81.10,100000.0
4526006556,"ООО ""КУРГАН ТЕПЛО""",1214500000770,survived,,45.0,35.30.14,50000.0
5802001897,МУП КГЭТС,1025800507688,survived,,58.0,35.30.14,100000.0
2309145774,"ООО""УК""ВИКТОРИ""",1152309001877,survived,,23.0,68.32,10000.0
3701048581,"ООО ""СТОК""",1133701001081,survived,,37.0,36.00,10000.0
7705032357,"АО ""СЗ ""МСК ИЛИМСКАЯ-1""",1027700558698,survived,,77.0,68.20.2,1025320.0
3663154970,"ООО ""МУРОМ""",1213600009919,survived,,36.0,68.32.1,15000.0
7713291235,"ООО ""МСГ""",1027700054690,survived,,77.0,65.12.1,300000000.0
5406291470,"АО ""РЭС""",1045402509437,survived,,54.0,35.12.1,9639194200.0
7703434808,ФОНД РЕНОВАЦИИ,1177700018319,survived,,77.0,71.12.2,
7719272800,"КП ""УГС""",1037719025376,survived,,77.0,41.20.9,
4415006543,"ООО ""ТЕПЛОГАЗСЕРВИС""",1094437000350,survived,,44.0,35.30,10000.0
5504036333,"ПАО ""ГАЗПРОМ НЕФТЬ""",1025501701686,survived,,78.0,19.20.1,
3327848404,"АО ""ДЭП №7""",1103327001997,survived,,33.0,52.21.22,134760000.0
2411026288,"ООО ""КРАСФАН""",1162468063075,survived,,24.0,02.20,156007550.0
5610083568,АО ВТБ РЕГИСТРАТОР,1045605469744,survived,,77.0,66.11.3,310001000.0
3819018655,"ООО ""ВРП ""НОВОТРАНС""",1073819000474,survived,,38.0,52.21.19,10000.0
6213009640,"ООО ""ЛИДЕР-СТРОЙ""",1106215000946,survived,,62.0,41.20.9,25000.0
2466082757,ККФЖС,1032402944848,survived,,24.0,64.99,
3317012184,"ООО ""КОМСЕРВИС +""",1083332002005,survived,,33.0,68.32.1,10000.0
5407175878,"АО ""РТ-РЕГИСТРАТОР""",1025403189790,survived,,77.0,66.11.3,112000000.0
7704028206,"АО ""РЕЕСТР""",1027700047275,survived,,77.0,66.11.3,37323700.0
7719806667,"ООО ""АТЛАНТ""",1127746211845,survived,,37.0,52.21.19,10750124000.0
6311118870,МООВЖТК,1106300000102,survived,,63.0,94.99,
2502034127,"ООО ""КВРЗ ""НОВОТРАНС""",1072502001770,survived,,50.0,52.21.19,10000.0
7716642273,ТУ РОСИМУЩЕСТВА В МОСКОВСКОЙ ОБЛАСТИ,1097746296977,survived,,77.0,84.11.13,
2460127761,"АО ""УК ""КРАСНОЯРСКАЯ""",1252400003283,survived,,24.0,68.32.1,20801000.0
7806511035,"ООО ""МАРСОВО ПОЛЕ""",1137847374873,survived,,78.0,35.30.14,10000.0
5907001534,"ООО ""УК ""КАБЕЛЬЩИК""",1145958089177,survived,,59.0,68.32,10000.0
2721121661,"АО ""ЦЕНТР ИННОВАЦИОННЫХ ТЕХНОЛОГИЙ ГОРОДА ХАБАРОВСКА""",1042700170061,survived,,27.0,68.20.1,846399000.0
4401060318,"ООО ""ЗАВОЛЖЬЕ""",1064401000289,survived,,44.0,68.32,30000.0
7811252474,"ООО ""ПРЕМИУМ ДРАЙВ""",1157847390876,survived,,78.0,77.11,10000.0
2454003302,"АО ""ЛЕСОСИБИРСКИЙ ЛДК №1""",1022401504949,survived,,24.0,16.10.1,10289370.0
2508070844,"ООО ""РН-МОРСКОЙ ТЕРМИНАЛ НАХОДКА""",1052501675313,survived,,25.0,52.24.2,527424600.0
7710054483,ВЕРХОВНЫЙ СУД РОССИЙСКОЙ ФЕДЕРАЦИИ,1037739667316,survived,,77.0,84.23.12,
4218108183,"ООО ""ОНИКС""",1104218001997,survived,,42.0,68.32.1,10000.0
1326223893,"ООО ""ДОМ-УПРАВЛЕНИЯ №20""",1131326000475,survived,,13.0,68.32.1,10000.0
7702673970,"ООО ""ДАЛЬВАГОНОРЕМОНТ""",1087746624646,survived,,77.0,52.21.19,185999808.0
7811405931,"ООО ""ЖКС №1 НЕВСКОГО РАЙОНА""",1089847179950,survived,,78.0,68.32.1,100000.0
9703000339,"ООО ""ЦЕНТР СОЦИАЛЬНЫХ ПРОГРАММ""",1197746501116,survived,,77.0,68.10.21,15000.0
1300001663,"МБУК ""ЦБС Г.О. САРАНСК""",1221300003088,survived,,13.0,91.01,
2466073216,УСД В КРАСНОЯРСКОМ КРАЕ,1032402947092,survived,,24.0,84.23.13,
1327023030,"ООО ""УК ЖИЛКОМФОРТ""",1141327002684,survived,,13.0,68.32.1,100000.0
1327035902,"ООО ""ЖЭК-СТРОЙ""",1201300001847,survived,,13.0,68.32,10000.0
4223030694,"АО ""ПО ВОДОКАНАЛ""",1024201883320,survived,,42.0,36.00.2,36000000.0
5256068455,"ООО ""ОРБ НИЖНИЙ""",1075256004009,survived,,52.0,38.1,160000.0
2902058080,"ООО ""ГОРИЗОНТ""",1082902000334,survived,,29.0,68.32.1,10000.0
5905045582,"ООО ""УК ""ЭКВО""",1165958103442,survived,,59.0,68.32.2,10000.0
3301029129,"ООО ""ЖКС ""АЛДЕГА""",1113339003821,survived,,33.0,68.32.1,10000.0
3327147543,"ООО ""УК ВЕКТОР""",1213300004081,survived,,33.0,68.32.1,25000.0
2628049121,"ООО УК ""ЛЮКС""",1072628000796,survived,,26.0,68.32.1,27000.0
1831172836,"ООО УК ""КВАРТАЛ""",1151831002465,survived,,18.0,68.32.1,10000.0
5260258667,ТУ РОСИМУЩЕСТВА В НИЖЕГОРОДСКОЙ ОБЛАСТИ,1095260008172,survived,,52.0,84.11.8,
3902011567,"ООО ""УК ""ЗЕЛЕНЫЙ КВАРТАЛ""",1213900012370,survived,,39.0,68.32,10000.0
7404040139,"ООО ""ЗЛАТОУСТОВСКИЙ ""ВОДОКАНАЛ""",1047402518349,survived,,74.0,36.00.1,28970000.0
5904322924,"ООО ""ИДЕАЛЬНАЯ КОМПАНИЯ""",1155958102960,survived,,59.0,68.32,10000.0
