company_inn,company_name,company_ogrn,final_status_label,first_negative_outcome_date,episode_peak_month,peak_stress_score,episode_total_events,episode_total_cases,company_registration_year,region_code,okved_main,authorized_capital
0274062111,"ПАО ""БАНК УРАЛСИБ""",1020280000190,survived,,,,,,,77,64.19,36013469735.0
1101471400,ОСФР ПО РЕСПУБЛИКЕ КОМИ,1021100513774,survived,,,,,,,11,84.30,
0914000677,УФНС РОССИИ ПО КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКЕ,1040900966930,survived,,,,,,,9,84.11.4,
3446858585,МЕЖРАЙОННАЯ ИФНС РОССИИ №10 ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ,1043400495500,survived,,,,,,,34,84.11.4,
2315020237,ИФНС РОССИИ ПО Г. НОВОРОССИЙСКУ КРАСНОДАРСКОГО КРАЯ,1042309105750,survived,,,,,,,23,84.11.4,
2308156773,"ООО ""ЦЕНТР ИНВЕСТИЦИОННЫХ ТЕХНОЛОГИЙ""",1092308003248,failed,,,,,,,23,56.10,10000.0
5044046731,"ГУП МО ""СОЛНЕЧНОГОРСКОЕ ЖКХ""",1055008701395,survived,,,,,,,50,36.00.1,56979900.0
1326191497,УПРАВЛЕНИЕ РОСПРИРОДНАДЗОРА ПО РЕСПУБЛИКЕ МОРДОВИЯ,1041316010790,failed,2019-10-11,,,,,,13,84.13,
3123022024,УФНС РОССИИ ПО БЕЛГОРОДСКОЙ ОБЛАСТИ,1043107045761,survived,,,,,,,31,84.11.4,
7704446429,"ППК ""ФОНД РАЗВИТИЯ ТЕРРИТОРИЙ""",5177746100032,survived,,,,,,,77,64.99,
5902290272,"ГКБУК ""ПЕРМСКИЙ ТЕАТР ОПЕРЫ И БАЛЕТА ИМ. П.И. ЧАЙКОВСКОГО""",1025900536980,survived,,,,,,,59,90.04.1,
7733335610,"ООО ""СКР""",1197746079332,survived,,,,,,,77,69.10,10000.0
3444046034,НИЖНЕ-ВОЛЖСКОЕ УПРАВЛЕНИЕ РОСТЕХНАДЗОРА,1023403462488,survived,,,,,,,34,84.11.12,
2308124997,"АО ""КРАЙЖИЛКОМРЕСУРС""",1062308034920,survived,,,,,,,23,38.11,1740991746.0
5036065113,"ПАО ""РОССЕТИ МОСКОВСКИЙ РЕГИОН"", ПАО ""РОССЕТИ МР""",1057746555811,survived,,,,,,,77,35.12.1,24353545787.0
1901003640,"МП ""АТС""",1021900525030,failed,2021-12-24,,,,,,19,77.39.29,10000000.0
0917017044,"ООО СК ""СТРОЙСЕРВИС""",1100917001657,failed,,,,,,,9,41.20,10000.0
7704731218,"АО ""ОБОРОНЭНЕРГОСБЫТ""",1097746448315,failed,2024-02-12,,,,,,77,35.14,100000.0
3666181570,УИЗО АГО Г.ВОРОНЕЖ,1123668052200,survived,,,,,,,36,84.11.3,
1513033388,"ОАО ""ВТС""",1121513001444,failed,2022-03-10,,,,,,15,35.11,916859000.0
7713056834,"АО ""АЛЬФАСТРАХОВАНИЕ""",1027739431730,survived,,,,,,,77,65.12.9,22500000000.0
4027103699,-,1114027002385,failed,2018-11-29,,,,,,40,84.11.21,
1655065674,"МКУ ""КОМИТЕТ ЗЕМЕЛЬНЫХ И ИМУЩЕСТВЕННЫХ ОТНОШЕНИЙ ГОРОДА КАЗАНИ""",1061655000582,survived,,,,,,,16,84.11.35,
3310003494,"ООО ""ВЛАДИМИРТЕПЛОГАЗ""",1023302553064,survived,,,,,,,33,35.30.14,1526275000.0
2308101615,"ООО ""КЭСК""",1042303662763,survived,,,,,,,23,37.00,10000.0
1325050006,УФНС РОССИИ ПО РЕСПУБЛИКЕ МОРДОВИЯ,1041316016917,survived,,,,,,,13,84.11.4,
2308022804,УФНС РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ,1042305724108,survived,,,,,,,23,84.11.4,
7705031219,"АКБ ""АПАБАНК"" (АО)",1037700043732,failed,,,,,,,77,64.19,404900000.0
2309090540,УПРАВЛЕНИЕ РОСРЕЕСТРА ПО КРАСНОДАРСКОМУ КРАЮ,1042304982510,survived,,,,,,,23,84.11.12,
6623029538,"АО ""НАУЧНО-ПРОИЗВОДСТВЕННАЯ КОРПОРАЦИЯ ""УРАЛВАГОНЗАВОД""",1086623002190,survived,,,,,,,66,30.40,92191251000.0
7702051094,МОСЖИЛИНСПЕКЦИЯ,1027700066140,survived,,,,,,,77,84.12,
2635037744,УПФР ПО Г. СТАВРОПОЛЮ СТАВРОПОЛЬСКОГО КРАЯ (МЕЖРАЙОННОЕ),1022601949831,failed,2021-10-01,,,,,,26,84.30,
7725215743,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ- ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РФ №4 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027725022500,failed,2023-01-01,,,,,,77,84.30,
3808229774,"ООО ""БАЙКАЛЬСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""",1133850020545,survived,,,,,,,38,35.11.1,3300000000.0
1835062680,УФССП РОССИИ ПО УДМУРТСКОЙ РЕСПУБЛИКЕ,1041805001391,survived,,,,,,,18,84.11.13,
3904000514,ОСФР ПО КАЛИНИНГРАДСКОЙ ОБЛАСТИ,1023900775580,survived,,,,,,,39,84.30,
2208003389,КОМИТЕТ ПО УПРАВЛЕНИЮ ИМУЩЕСТВОМ,1022200768380,survived,,,,,,,22,84.11.35,
2901130440,УФНС РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ И НЕНЕЦКОМУ АВТОНОМНОМУ ОКРУГУ,1042900900020,survived,,,,,,,29,84.11.4,
3906214945,"АО ""КАЛИНИНГРАДГАЗИФИКАЦИЯ""",1103925000960,survived,,,,,,,39,35.22,2752557200.0
0245008670,"ГУСП ""БАШСЕЛЬХОЗТЕХНИКА"" РБ",1020201301020,failed,2023-01-26,,,,,,2,46.6,158368593.0
2225163199,КЭГ,1152225017340,survived,,,,,,,22,84.11.35,
3526020012,АДМИНИСТРАЦИЯ ПОСЕЛЕНИЯ,1053500652721,failed,2023-06-01,,,,,,35,84.11.3,
5612164639,"АО ""НТЭСК""",1165658068366,survived,,,,,,,66,35.14,1600000.0
1435191592,"АО ""ТЕПЛОЭНЕРГОСЕРВИС""",1071435012439,survived,,,,,,,14,35.30.14,1038899131.0
5012070724,"АО ""МОЭГ""",1115012006130,survived,,,,,,,50,35.30.14,100000.0
2223048835,"ООО ""СПЕЦСЕРВИС""",1052202061922,survived,,,,,,,22,71.12.1,10000.0
6623090236,"НТ МУП ""ГОРЭНЕРГО-НТ""",1126623013461,survived,,,,,,,66,35.30.2,29768000.0
2721168170,ДАЛЬНЕВОСТОЧНОЕ УПРАВЛЕНИЕ РОСТЕХНАДЗОРА,1092721003605,survived,,,,,,,27,84.11.12,
3810314233,"ООО ""СИБИНСТРУМЕНТ""",1103850001067,survived,,,,,,,38,46.90,1000000.0
2312019515,ИФНС РОССИИ №5 ПО Г. КРАСНОДАРУ,1042307187614,survived,,,,,,,23,84.11.4,
3808114068,УФНС РОССИИ ПО ИРКУТСКОЙ ОБЛАСТИ,1043801064460,survived,,,,,,,38,84.11.12,
1831078833,УПФР В Г. ИЖЕВСКЕ УДМУРТСКОЙ РЕСПУБЛИКИ (МЕЖРАЙОННОЕ),1021801153010,failed,2021-10-01,,,,,,18,84.30,
3015015527,ОСФР ПО АСТРАХАНСКОЙ ОБЛАСТИ,1023000822855,survived,,,,,,,30,84.30,
7725216070,ГЛАВНОЕ УПРАВЛЕНИЕ ПФР №8 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027725022863,failed,2023-01-01,,,,,,77,84.30,
7710305634,"ООО ""ЗНСМ""",1027700069825,survived,,,,,,,77,71.12.2,32600000.0
0274101120,ГУФССП РОССИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН,1040203924474,survived,,,,,,,2,84.11.13,
7105504223,"АО ""ТУЛАГОРВОДОКАНАЛ""",1087154028004,survived,,,,,,,71,36.00.1,285134000.0
7707306927,"ООО ""ФАЙНЭНШЛ""",1027739401800,survived,,,,,,,77,64.91.2,150000.0
0901000327,"АО ""КАРАЧАЕВО-ЧЕРКЕССКЭНЕРГО""",1020900510784,failed,,,,,,,9,35.14,
3728012487,АДМИНИСТРАЦИЯ ГОРОДА ИВАНОВА,1023700543624,survived,,,,,,,37,84.11.35,
1660031631,"АО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ КАЗАНЬ""",1021602833141,survived,,,,,,,16,35.23,90000.0
5836013675,УМИ ГОРОДА ПЕНЗЫ,1095836002481,survived,,,,,,,58,84.11.35,
1103045990,"ООО ""ВУ""",1201100000738,failed,,,,,,,11,68.32,10000.0
5407025576,"АО ""НОВОСИБИРСКЭНЕРГОСБЫТ""",1065407151127,survived,,,,,,,54,35.14,160664740.0
3414016635,"МУП ""ВОДОКАНАЛ""",1123453001363,failed,2024-11-27,,,,,,34,36.00,164810.0
4105045327,"АО ""ТЕПЛО ЗЕМЛИ""",1154177001846,survived,,,,,,,41,42.21,2143221000.0
1831101183,УФНС РОССИИ ПО УДМУРТСКОЙ РЕСПУБЛИКЕ,1041800281214,survived,,,,,,,18,84.11.4,
0914000740,УФССП РОССИИ ПО КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКЕ,1040900967590,survived,,,,,,,9,84.11.12,
2310009818,СЕВЕРО-КАВКАЗСКОЕ УПРАВЛЕНИЕ РОСТЕХНАДЗОРА,1022301623684,survived,,,,,,,23,84.11.12,
7705431418,ПАУ ЦФО,1027700542209,survived,,,,,,,77,69.10,
3444059139,АДМИНИСТРАЦИЯ ВОЛГОГРАДА,1023403433822,survived,,,,,,,34,84.11.35,
7733506810,МЕЖРАЙОННАЯ ИФНС РОССИИ №46 ПО Г. МОСКВЕ,1047796991550,survived,,,,,,,77,84.11.13,
1435117091,УПФР В Г. ЯКУТСКЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ),1021401059261,failed,2021-06-01,,,,,,14,84.30,
2600000038,ОСФР ПО СТАВРОПОЛЬСКОМУ КРАЮ,1022601963560,survived,,,,,,,26,84.30,
7710030362,ГУ-МОСКОВСКОЕ ОБЛАСТНОЕ РО ФОНДА СОЦИАЛЬНОГО СТРАХОВАНИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ,1027700356067,failed,2023-01-01,,,,,,50,84.30,
6102059364,"ООО ""БЕЛАРУСЬ ШИНА""",1136181003892,failed,2024-08-13,,,,,,34,45.31.1,10000.0
2635329994,УФНС РОССИИ ПО СТАВРОПОЛЬСКОМУ КРАЮ,1042600329991,survived,,,,,,,26,84.11.4,
5050029646,"АО ""ЩЕЛКОВО АГРОХИМ""",1025006519427,survived,,,,,,,50,20.20,197000000.0
7710045520,"САО ""РЕСО-ГАРАНТИЯ""",1027700042413,survived,,,,,,,77,65.12.2,10850000000.0
3015089342,"ГКУ АО ""УКС АО""",1103015000208,survived,,,,,,,30,84.12,
0274058524,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ В КИРОВСКОМ РАЙОНЕ Г. УФЫ РЕСПУБЛИКИ БАШКОРТОСТАН,1020202560289,failed,2021-06-24,,,,,,2,84.30,
7730233723,"ООО ПКО ""АЙДИ КОЛЛЕКТ""",1177746355225,survived,,,,,,,77,82.91,101265822.0
1840005849,"ООО ""ЕДИНЫЙ РКЦ""",1121840000248,survived,,,,,,,18,68.32.1,10000.0
7710016640,ПАО МГТС,1027739285265,survived,,,,,,,77,61.10.1,3808911720.0
9201012877,"ФГАОУ ВО ""СЕВАСТОПОЛЬСКИЙ ГОСУДАРСТВЕННЫЙ УНИВЕРСИТЕТ""",1149204039181,survived,,,,,,,92,85.22.1,
2721202328,"АО ""ХЭС""",1132721004096,survived,,,,,,,27,35.30.14,774982000.0
7220098756,"ООО ""БЕРДЮЖСКОЕ АТП""",1157232029382,survived,,,,,,,72,49.31,10000.0
7709138570,"ПАО АКБ ""МЕТАЛЛИНВЕСТБАНК""",1027700218666,survived,,,,,,,77,64.19,1140000000.0
1215013080,"АО ""УМС""",1021200760811,survived,,,,,,,12,43.99,
7705596339,МИНПРОМТОРГ РОССИИ,1047796323123,survived,,,,,,,77,84.11.11,
1101160027,МИНПРИРОДЫ РЕСПУБЛИКИ КОМИ,1171101008297,survived,,,,,,,11,84.11.21,
7803032323,ГАТИ,1027809192575,survived,,,,,,,78,84.11.22,
2452012069,АДМИНИСТРАЦИЯ ЗАТО Г.ЖЕЛЕЗНОГОРСК,1022401419590,survived,,,,,,,24,84.11.35,
1103045510,"МУП ""СТС""",1071103003366,failed,,,,,,,11,35.30.2,60661508.0
2926000555,АРХГОСЖИЛИНСПЕКЦИЯ,1022900533050,survived,,,,,,,29,84.11.21,
7730544207,МОСГОССТРОЙНАДЗОР,1067746784390,survived,,,,,,,77,84.11.22,
5012053817,"ООО ""УК ""РЭУ №5 - НОСОВИХА""",1095012001457,failed,2024-01-11,,,,,,50,68.32.1,20000.0
1513076504,"ООО ""ЭРА""",1191513004088,survived,,,,,,,15,38.21,100000.0
3525217070,МИНИСТЕРСТВО СТРОИТЕЛЬСТВА ОБЛАСТИ,1093525000040,survived,,,,,,,35,84.11.21,
3525148002,ИНСПЕКЦИЯ ГОССТРОЙНАДЗОРА ОБЛАСТИ,1053500023290,failed,2017-01-12,,,,,,35,84.11.21,
3334019373,"ООО УО ""ПЕРСПЕКТИВА""",1133334000172,failed,2020-12-29,,,,,,33,68.32,10000.0
3329062084,"ООО ""ВЛАДИМИРЭНЕРГОСБЫТ""",1103340003898,failed,2017-03-07,,,,,,33,35.14,10000.0
1327030735,"ООО ""ЛИСМА""",1171326006170,failed,2025-09-04,,,,,,13,27.40,488394135.0
1326211305,"МТУ РОСИМУЩЕСТВА В РЕСПУБЛИКЕ МОРДОВИЯ, РЕСПУБЛИКЕ МАРИЙ ЭЛ, ЧУВАШСКОЙ РЕСПУБЛИКЕ И ПЕНЗЕНСКОЙ ОБЛАСТИ",1091326001502,survived,,,,,,,13,84.11.8,
2311024047,ИФНС РОССИИ №4 ПО Г. КРАСНОДАРУ,1042306453078,survived,,,,,,,23,84.11.4,
7710458616,"АССОЦИАЦИЯ СОАУ ""МЕРКУРИЙ""",1037710023108,survived,,,,,,,77,94.12,
7813175754,СОЮЗ АУ НЦРБ,1027806876173,survived,,,,,,,77,70.22,
7704259073,ППО БАНКА ВТБ (ПАО) МГО ПРГУ РФ,1037746002084,survived,,,,,,,77,94.20,
7702000406,"АО ""БМ-БАНК""",1027700159497,survived,,,,,,,77,64.19,66401953000.0
2128051193,"ООО ""КОММУНАЛЬНЫЕ ТЕХНОЛОГИИ""",1032128013488,failed,,,,,,,21,68.20.29,2740000.0
2983998001,"ООО ""БАШНЕФТЬ - ПОЛЮС""",1108383000549,survived,,,,,,,83,06.10.1,10000.0
0326022754,УФНС РОССИИ ПО РЕСПУБЛИКЕ БУРЯТИЯ,1040302981542,survived,,,,,,,3,84.11.4,
2801023444,"""АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК"" (АО)",1022800000079,survived,,,,,,,28,64.19,8672935780.0
2635095930,"АО ""ТЕПЛОСЕТЬ""",1062635140446,survived,,,,,,,26,35.30.14,36770000.0
7723738018,"ООО ""ЭЛЕКТРОПРОМСБЫТ""",1097746735130,failed,2026-02-25,,,,,,63,46.43.1,10000.0
0278106440,УФНС РОССИИ ПО РЕСПУБЛИКЕ БАШКОРТОСТАН,1040209030003,survived,,,,,,,2,84.11.4,
1001304003,"ГУП РК ""КАРЕЛКОММУНЭНЕРГО""",1151001015736,survived,,,,,,,10,35.30.14,159656692.0
2309090532,ГУ ФССП РОССИИ ПО КРАСНОДАРСКОМУ КРАЮ,1042304982499,survived,,,,,,,23,84.11.13,
3525197602,ДСБ АДМИНИСТРАЦИИ Г. ВОЛОГДЫ,1073525019886,survived,,,,,,,35,84.11.35,
3800000220,"АО ""ИРКУТСКЭНЕРГО""",1023801003313,survived,,,,,,,38,68.20.21,
2463029755,"АО ""КБ ""ИСКРА""",1022402130156,failed,,,,,,,24,61.10.1,10227600.0
7732119617,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №2 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027732002650,failed,2023-01-01,,,,,,77,84.30,
2125008753,УПРАВЛЕНИЕ ГРАДОСТРОИТЕЛЬСТВА И ГОРОДСКОГО ХОЗЯЙСТВА,1172130000536,failed,,,,,,,21,84.11.3,
1657035940,УПФР В НОВО-САВИНОВСКОМ РАЙОНЕ Г. КАЗАНИ РЕСПУБЛИКИ ТАТАРСТАН,1021603141075,failed,2021-04-01,,,,,,16,84.30,
1103045710,"ООО УО ""ЦЕНТРАЛЬНАЯ"" ГОРОДА ВОРКУТЫ",1191121005096,failed,,,,,,,11,68.32.1,10000.0
5230003069,УПФР ПО СЕЧЕНОВСКОМУ РАЙОНУ НИЖЕГОРОДСКОЙ ОБЛАСТИ,1025201100264,failed,2019-03-01,,,,,,52,84.30,
5029067078,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №6 ПО Г.МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1025003532553,failed,2023-01-01,,,,,,50,84.30,
7708072196,"ООО КБ ""СОЮЗНЫЙ""",1027739051383,failed,,,,,,,77,64.19,638000000.0
5000001042,"БАНК ""ВОЗРОЖДЕНИЕ"" (ПАО)",1027700540680,failed,2021-06-15,,,,,,77,64.19,250431990.0
5050092408,"МП ГПМ ""МИК""",1115050006114,failed,,,,,,,50,68.32.2,100000.0
7709267582,"АО ""ЦАСЭО""",1027700261137,failed,,,,,,,62,84.25.9,1200000.0
3525092769,"ГП ВО ""АГРОПРОДАГЕНТСТВО""",1023500883801,failed,2022-02-09,,,,,,35,45.1,183173000.0
4027071158,УФМС РОССИИ ПО КАЛУЖСКОЙ ОБЛАСТИ,1054003090063,failed,2017-09-27,,,,,,40,84.24,
7838016481,"ЗАО ""ГАЗПРОМ МЕЖРЕГИОНГАЗ САНКТ-ПЕТЕРБУРГ""",1047833003261,failed,2016-07-01,,,,,,78,46.71,10000.0
2623015601,УПФР ПО ШПАКОВСКОМУ РАЙОНУ СТАВРОПОЛЬСКОГО КРАЯ,1022603025796,failed,2019-07-01,,,,,,26,84.30,
6901050696,УПФР В Г. ТВЕРИ ТВЕРСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1046900020507,failed,2021-09-30,,,,,,69,84.30,
7709404341,"ООО ""СТАНДАРТ""",1037709010503,failed,,,,,,,50,49.41,1000000.0
7717533220,"ООО ""НЕВСКИЙ БЕРЕГ""",1057747113203,failed,,,,,,,77,46.34.2,10020000.0
0814154296,ППО УФНС РОССИИ ПО РК,1030800000263,failed,2023-01-27,,,,,,8,94.20,
3904042472,УПФР В Г. КАЛИНИНГРАДЕ КАЛИНИНГРАДСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1023900588690,failed,2021-05-31,,,,,,39,84.30,
2801015394,"ПАО КБ ""ВОСТОЧНЫЙ""",1022800000112,failed,2022-02-14,,,,,,28,64.19,8028885632.0
3525114885,УПФР В Г. ВОЛОГДЕ ВОЛОГОДСКОЙ ОБЛАСТИ (МЕЖРАЙОННОЕ),1023500877058,failed,2021-09-30,,,,,,35,84.30,
3808114244,ИФНС РОССИИ ПО ОКТЯБРЬСКОМУ ОКРУГУ Г. ИРКУТСКА,1043841003832,failed,2021-11-01,,,,,,38,84.11.13,
1215011170,"МУП ""ЙОШКАР-ОЛИНСКАЯ ТЭЦ-1""",1021200770634,failed,2024-02-01,,,,,,12,35.30,40000000.0
7451213318,"ПАО ""ЧЕЛЯБЭНЕРГОСБЫТ""",1057423505732,failed,,,,,,,74,68.20.29,
3812079313,ТУ РОСФИННАДЗОРА В ИРКУТСКОЙ ОБЛАСТИ,1043801756756,failed,2016-11-30,,,,,,38,84.11.4,
2249004335,"ООО ""КОННЫЙ ЗАВОД ""ГЛУШИНКА""",1022202192572,failed,,,,,,,22,01.41,10000.0
1833037470,"ООО ""УКС""",1051801824876,failed,2021-02-01,,,,,,18,35.30.2,1000000.0
2308131641,"ООО ""ЮТЗ""",1072308005692,failed,2025-10-27,,,,,,23,22.21,15000000.0
2462034551,"АО ""РМЗ ""ЕНИСЕЙ""",1052462056624,failed,,,,,,,24,25.62,6509000.0
2460200845,"ООО ""ПЛАСТИКОВЫЕ СИСТЕМЫ""",1072468003442,failed,2017-08-22,,,,,,24,46.73.6,10000.0
4202007359,МЕЖРАЙОННАЯ ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ №3 ПО КЕМЕРОВСКОЙ ОБЛАСТИ,1024200543102,failed,2004-12-09,,,,,,42,,
3523011161,"ООО ""ГАЗПРОМ ТЕПЛОЭНЕРГО ВОЛОГДА""",1023502295442,failed,2025-12-08,,,,,,35,35.30.14,
3664062338,МЕЖРАЙОННАЯ ИФНС РОССИИ №15 ПО ВОРОНЕЖСКОЙ ОБЛАСТИ,1043600195979,failed,2026-04-01,,,,,,36,84.11.13,
7734252981,ГУ - ГУ ПФР №9 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027734010590,failed,2023-01-01,,,,,,77,84.30,
2634102542,"ООО ""СТРОЙОТРЯД""",1182651007461,failed,,,,,,,26,43.11,10000.0
0914000772,МЕЖРАЙОННАЯ ИФНС РОССИИ №3 ПО КАРАЧАЕВО-ЧЕРКЕССКОЙ РЕСПУБЛИКЕ,1040900967722,failed,2021-08-30,,,,,,9,84.1,
0917021611,"ООО ""ДЕРВЕЙС - АВТОСЕРВИС""",1120917002689,failed,,,,,,,9,45.20,10000.0
2634811034,"ООО ""СТАВСТРОЙИНЖИРИНГ""",1132651025495,failed,,,,,,,9,43.11,10000.0
6672316599,"ООО ""СПЕРАНЦА""",1106672009047,failed,2023-01-20,,,,,,66,46.90,300000.0
3837003443,"ООО ""БАЙКАЛМОСТ""",1053848031819,failed,,,,,,,38,41.20,10000.0
2312175169,"ООО ""МОНТАЖТЕХСТРОЙ""",1102312018005,failed,,,,,,,23,43.29,6386785.0
3444112640,ТЕРРИТОРИАЛЬНОЕ УПРАВЛЕНИЕ ФЕДЕРАЛЬНОГО АГЕНТСТВА ПО УПРАВЛЕНИЮ ГОСУДАРСТВЕННЫМ ИМУЩЕСТВОМ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ,1043400312372,failed,2009-05-18,,,,,,34,75.11.12,
3442050780,"ЗАО ""ВМЗ ""КРАСНЫЙ ОКТЯБРЬ""",1023402633132,failed,2024-06-07,,,,,,34,24.10.2,500009000.0
7401010827,"""КУМИ И ЗО Г.МИНЬЯР""",1067401006650,failed,,,,,,,74,84.11.32,
1513083741,"ГУП ""ВЛАДИКАВКАЗСКИЕ ТЕПЛОВЫЕ СЕТИ""",1211500001591,failed,,,,,,,15,35.30.14,500000.0
7724428499,"ООО ""ПАРАМЕТР""",1187746052560,failed,,,,,,,77,25.61,100000.0
0273087956,"ООО ""МАКСИМА""",1120280035325,failed,2026-02-10,,,,,,2,46.72,10000.0
2224182463,"АО ""РУБЦОВСКИЙ ТЕПЛОЭНЕРГЕТИЧЕСКИЙ КОМПЛЕКС""",1162225092930,failed,2021-04-08,,,,,,22,35.30.14,10000.0
9717059639,"ООО ""ЭКСПРЕССЛОГИСТИК""",1177746441630,failed,,,,,,,77,52.10,150000.0
7703266053,"ООО ""СТРОЙГАЗКОНСАЛТИНГ""",1027700277967,failed,2024-06-26,,,,,,77,41.20,30000000.0
0917002016,"ООО ""ЮГПРОЕКТСТРОЙМОНТАЖ""",1050900982659,failed,2026-03-31,,,,,,9,41.20,2353247000.0
2826005380,"ООО ""АРФАДА""",1082808001418,failed,,,,,,,75,42.11,10000.0
3808074898,УПФР В СВЕРДЛОВСКОМ РАЙОНЕ Г. ИРКУТСКА,1023801011959,failed,2020-05-08,,,,,,38,84.30,
3525022440,ИНСПЕКЦИЯ МИНИСТЕРСТВА РОССИЙСКОЙ ФЕДЕРАЦИИ ПО НАЛОГАМ И СБОРАМ ПО Г.ВОЛОГДЕ,1023500889961,failed,2004-12-27,,,,,,35,,
1101482803,МЕЖРАЙОННАЯ ИФНС РОССИИ №8 ПО РЕСПУБЛИКЕ КОМИ,1041130401070,failed,2023-09-18,,,,,,11,84.11.4,
2634803410,"ООО ""ФЕДЕРАЦИЯ ЛЛД""",1112651025123,failed,,,,,,,26,46.73,11000.0
2634100866,"ООО ""ПАРТНЕР-СА""",1172651018902,failed,,,,,,,26,46.73,10000.0
3123035601,УПФР В Г. БЕЛГОРОДЕ БЕЛГОРОДСКОЙ ОБЛАСТИ,1023101664486,failed,2021-09-30,,,,,,31,84.30,
9710028021,"АО КБ ""БТФ""",1177700006780,failed,,,,,,,77,64.19,490000000.0
6154037435,ТАГАНРОГСКАЯ ТАМОЖНЯ,1026102593120,failed,2020-10-14,,,,,,61,84.11,
5407127899,"АО ""СИБМОСТ""",1025403206300,failed,,,,,,,54,68.20.29,11308400.0
3811113427,"ООО ""БАЙКАЛ ЛОГИСТИКА""",1073811006202,failed,2025-10-01,,,,,,38,52.29,10000.0
7702513045,"ООО ""КОНТРАДА КАПИТАЛ""",1047796009128,failed,2025-03-06,,,,,,77,66.30,35000000.0
5029200883,"ООО ""РАЗВОЗ""",1155029007407,failed,,,,,,,77,49.4,200000.0
7717526304,"ООО ""ВЕКТОР""",1057746229485,failed,,,,,,,77,68.20,340000.0
7718230613,ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ - ГЛАВНОЕ УПРАВЛЕНИЕ ПЕНСИОННОГО ФОНДА РОССИЙСКОЙ ФЕДЕРАЦИИ №7 ПО Г. МОСКВЕ И МОСКОВСКОЙ ОБЛАСТИ,1027718019306,failed,2023-01-01,,,,,,77,84.30,
0277101778,"ОАО ""УЖХ ОРДЖОНИКИДЗЕВСКОГО РАЙОНА""",1080277013090,failed,,,,,,,2,68.32.1,100000.0
7709007859,"ФГУП ""ФТ-ЦЕНТР""",1027739401271,failed,2022-11-29,,,,,,77,84.11.8,334047372.0
9204571263,"ООО ""СК ""АЛЬФА""",1189204007849,failed,,,,,,,92,41.20,10000.0
0277015293,"ПАО ""АК ВНЗМ""",1020203077377,failed,,,,,,,2,68.20.29,1772259.0
2125001099,"МУП ПУ ""ВОДОКАНАЛ""",1022103028584,failed,,,,,,,21,36.00.2,
2724096558,"ООО ""ЭСС -ДВ""",1062724061399,failed,2026-04-22,,,,,,27,41.20,10000.0
0276137002,"ООО ""УФАЛИФТ""",1120280001500,failed,2025-09-09,,,,,,2,33.12,10000.0
2901131411,УФССП РОССИИ ПО АРХАНГЕЛЬСКОЙ ОБЛАСТИ,1042900050423,failed,2016-09-30,,,,,,29,84.11.12,
0104007586,АРХОНТ-РЕСУРС ООО,1020100694305,failed,2022-07-25,,,,,,1,46.75,13000000.0
8911029880,"ООО ""ЯЭМП""",1148911001007,failed,2020-05-27,,,,,,89,41.20,10000.0
